id,liability date,liability value,currency,payment date,payment value,original exchange rate,payment exchange rate,today exchange rate,original value in pln,paid value in foreign,remaining liability in foreign,remaining liability in pln
586,2006-09-28,4292,eur,2021-11-24,1648,3.9824,4.6811,4.3463,17092.4608,352.05400440067507,3939.9459955993248,17124.187280673345
587,2010-04-26,9997,chf,2015-06-24,1820,2.7025,3.9891,4.5849,27016.8925,456.243262891379,9540.75673710862,43743.41556396932
588,2002-08-29,8647,eur,2015-02-13,9729,4.0883,4.1783,4.3463,35351.5301,2328.458942632171,6318.541057367829,27462.274997637796
589,2004-04-27,9143,usd,2023-12-13,2652,4.0183,4.0149,4.0495,36739.3169,660.5394903982665,8482.460509601733,34349.72383363222
590,2009-02-10,1664,usd,2013-10-11,3981,3.4653,3.085,4.0495,5766.2592,1290.4376012965965,373.56239870340346,1512.7409335494324
591,2002-01-24,1153,usd,2015-09-23,7400,4.1291,3.7801,4.0495,4760.8523000000005,1957.6201687786038,-804.6201687786038,-3258.309373468956
592,2010-02-11,9915,chf,2016-12-07,3455,2.7643,4.0852,4.5849,27408.0345,845.7358268873004,9069.2641731127,41581.66930730442
593,2008-05-27,9045,eur,2014-07-04,2186,3.4015,4.1435,4.3463,30766.5675,527.5733075902015,8517.4266924098,37019.29163322071
594,2006-04-04,1492,gbp,2014-09-24,7572,5.6566,5.3307,5.084,8439.6472,1420.4513478530023,71.54865214699771,363.7533475153363
595,2008-05-23,1341,usd,2020-11-16,8627,2.1675,3.7782,4.0495,2906.6175,2283.3624477264307,-942.3624477264307,-3816.096732068181
596,2005-08-26,1715,usd,2015-02-04,4211,3.2952,3.644,4.0495,5651.268,1155.5982436882546,559.4017563117454,2265.297412184413
597,2006-06-28,4829,gbp,2019-02-04,9001,5.9074,4.8868,5.084,28526.8346,1841.900630269297,2987.099369730703,15186.413195710893
598,2004-01-13,8677,usd,2014-10-31,6108,3.6868,3.3459,4.0495,31990.363599999997,1825.51779790191,6851.48220209809,27745.077177396215
599,2003-10-16,2180,usd,2019-04-18,9440,3.9681,3.8002,4.0495,8650.458,2484.0797852744595,-304.0797852744595,-1231.3710904689237
600,2008-11-17,3710,usd,2015-10-16,2602,2.9426,3.7243,4.0495,10917.046,698.6547807641705,3011.3452192358295,12194.442465295491
601,2008-01-04,3779,chf,2017-03-21,9777,2.2034,3.967,4.5849,8326.648599999999,2464.582808167381,1314.4171918326192,6026.471382833376
602,2012-06-13,1264,gbp,2022-02-10,2972,5.3861,5.3225,5.084,6808.0304,558.3842179426961,705.6157820573039,3587.3506359793328
603,2008-05-12,4458,eur,2020-03-12,1639,3.3945,4.3451,4.3463,15132.680999999999,377.20650848081743,4080.7934915191827,17736.352752189825
604,2003-07-16,3560,chf,2016-08-10,9079,2.8673,3.9064,4.5849,10207.588,2324.1347532254763,1235.8652467745237,5666.318569936514
605,2010-07-13,4727,usd,2013-02-19,8351,3.2499,3.136,4.0495,15362.2773,2662.9464285714284,2064.0535714285716,8358.3849375
606,2012-07-09,3210,eur,2022-06-14,8039,4.2401,4.6548,4.3463,13610.721,1727.0344590530206,1482.9655409469794,6445.413130617857
607,2006-06-29,7603,chf,2022-07-01,9198,2.6118,4.7075,4.5849,19857.5154,1953.9033457249072,5649.096654275093,25900.543250185874
608,2012-07-30,6682,gbp,2022-12-13,7489,5.2962,5.4638,5.084,35389.208399999996,1370.6577839598815,5311.342216040119,27002.863826347962
609,2005-01-17,2503,gbp,2015-06-30,2369,5.8141,5.918,5.084,14552.692299999999,400.304156809733,2102.695843190267,10690.105666779318
610,2003-09-15,6853,eur,2019-09-13,6426,4.4403,4.3396,4.3463,30429.3759,1480.7816388607246,5372.218361139276,23349.272663019634
611,2003-01-02,3254,chf,2017-03-03,2330,2.762,4.0413,4.5849,8987.548,576.5471506693391,2677.4528493306607,12275.853568896147
612,2004-09-14,5563,eur,2017-11-24,9366,4.3882,4.2116,4.3463,24411.556600000004,2223.8579162313613,3339.1420837686387,14512.913238683635
613,2010-01-15,8730,eur,2015-06-16,1881,4.0339,4.1595,4.3463,35215.947,452.21781464118277,8277.782185358818,35977.724712225034
614,2002-09-06,5326,gbp,2017-12-08,1544,6.5329,4.8261,5.084,34794.225399999996,319.92706326018936,5006.072936739811,25450.874810385198
615,2006-08-23,9374,chf,2019-07-10,6965,2.4675,3.841,4.5849,23130.344999999998,1813.3298620151002,7560.6701379849,34664.91651564697
616,2006-03-06,3396,eur,2019-09-12,3990,3.8157,4.34,4.3463,12958.1172,919.3548387096774,2476.6451612903224,10764.242864516129
617,2012-12-04,3707,usd,2015-02-12,3690,3.1575,3.6926,4.0495,11704.8525,999.2958890754481,2707.704110924552,10964.847797188973
618,2004-11-25,3023,chf,2019-01-24,5893,2.7918,3.8084,4.5849,8439.6114,1547.3689738472851,1475.6310261527149,6765.620691807582
619,2003-09-15,7559,usd,2020-08-03,4734,3.94,3.7499,4.0495,29782.46,1262.4336648977308,6296.5663351022695,25497.94537399664
620,2005-10-06,7912,chf,2016-04-20,1388,2.5423,3.9352,4.5849,20114.6776,352.7139662533035,7559.286033746696,34658.57053612523
621,2005-04-11,3972,usd,2016-11-04,2924,3.1607,3.8862,4.0495,12554.3004,752.405949256343,3219.594050743657,13037.74610848644
622,2005-07-21,2595,eur,2023-03-24,8082,4.1334,4.6911,4.3463,10726.173,1722.836861290529,872.163138709471,3790.682649772974
623,2003-08-06,5973,usd,2019-11-26,8396,3.8414,3.9039,4.0495,22944.6822,2150.669842977535,3822.330157022465,15478.525970862473
624,2003-03-10,9548,gbp,2017-08-01,8929,6.2757,4.7622,5.084,59920.383599999994,1874.973751627399,7673.026248372601,39009.6654467263
625,2012-09-18,8728,chf,2020-10-14,6496,3.4012,4.1883,4.5849,29685.6736,1550.987274073013,7177.012725926987,32905.885647102645
626,2007-12-03,5500,eur,2015-08-18,9919,3.6195,4.1616,4.3463,19907.25,2383.4582852748945,3116.5417147251055,13545.425254709728
627,2012-07-23,3952,usd,2014-01-13,4545,3.4529,3.045,4.0495,13645.8608,1492.6108374384237,2459.389162561576,9959.296413793103
628,2003-10-30,2305,usd,2014-05-12,1140,3.9889,3.0362,4.0495,9194.4145,375.4693366708386,1929.5306633291614,7813.634421151439
629,2012-06-01,6323,gbp,2016-05-18,7126,5.4686,5.6243,5.084,34577.957800000004,1267.0021158188574,5055.997884181143,25704.693243176927
630,2005-06-28,4136,gbp,2021-10-19,8489,6.1047,5.4084,5.084,25249.0392,1569.5954441239553,2566.4045558760445,13047.60076207381
631,2006-06-28,5293,eur,2020-09-15,2373,4.0823,4.4492,4.3463,21607.6139,533.3543108873505,4759.645689112649,20686.84805859031
632,2006-07-06,2113,eur,2020-05-06,1643,4.0509,4.539,4.3463,8559.5517,361.97400308437983,1751.0259969156202,7610.484290394361
633,2012-06-22,3645,usd,2022-01-25,7103,3.4025,4.0593,4.0495,12402.1125,1749.8090803833172,1895.1909196166828,7674.575628987757
634,2010-01-11,1030,usd,2022-05-16,7377,2.7983,4.4785,4.0495,2882.249,1647.2033046779054,-617.2033046779054,-2499.364782293178
635,2005-12-21,5612,gbp,2017-09-12,2179,5.6502,4.7169,5.084,31708.9224,461.9559456422651,5150.044054357735,26182.823972354723
636,2006-06-05,3412,usd,2023-06-02,5446,3.0482,4.1903,4.0495,10400.4584,1299.6682815072907,2112.331718492709,8553.887294036225
637,2002-01-18,7793,gbp,2023-05-12,3122,6.007,5.2189,5.084,46812.551,598.2103508402154,7194.789649159785,36578.310576328346
638,2003-03-28,7860,usd,2021-05-11,7015,4.0736,3.7514,4.0495,32018.496,1869.9685450765048,5990.031454923495,24256.632376712696
639,2006-04-19,3826,eur,2016-03-10,2483,3.8998,4.3131,4.3463,14920.6348,575.688020217477,3250.311979782523,14126.83095772878
640,2006-02-28,9568,chf,2017-08-21,4479,2.4101,3.7641,4.5849,23059.836799999997,1189.9258786961027,8378.074121303896,38412.632038766234
641,2008-08-13,9224,gbp,2020-07-27,9632,4.1609,4.8326,5.084,38380.141599999995,1993.1299921367379,7230.870007863262,36761.74311997682
642,2005-09-14,5009,gbp,2019-07-30,9705,5.8452,4.6846,5.084,29278.6068,2071.6816803996076,2937.3183196003924,14933.326336848395
643,2005-12-01,4359,chf,2017-06-14,6236,2.541,3.8702,4.5849,11076.219,1611.28623843729,2747.71376156271,12597.992825388868
644,2003-03-19,8004,gbp,2021-04-06,3145,6.3409,5.3994,5.084,50752.5636,582.4721265325777,7421.527873467422,37731.04770870837
645,2005-11-24,9457,gbp,2019-10-11,5821,5.7396,4.8929,5.084,54279.3972,1189.683010075824,8267.316989924177,42031.039576774514
646,2010-10-21,8912,chf,2013-01-07,9919,2.9279,3.4094,4.5849,26093.4448,2909.309555933595,6002.690444066405,27521.73541700006
647,2008-11-12,6013,usd,2015-05-26,9012,3.0065,3.7898,4.0495,18078.0845,2377.9618977254736,3635.0381022745264,14720.086795160694
648,2011-05-23,1566,gbp,2019-07-30,6848,4.5502,4.6846,5.084,7125.613200000001,1461.8110404303463,104.18895956965366,529.6966704521192
649,2007-04-23,8084,chf,2022-05-24,4025,2.3034,4.4723,4.5849,18620.6856,899.984348098294,7184.0156519017055,32937.99336240413
650,2007-10-26,3542,eur,2015-04-23,3316,3.6247,4.0075,4.3463,12838.687399999999,827.4485339987523,2714.5514660012477,11798.255036681223
651,2004-10-22,5697,eur,2015-03-16,5341,4.2968,4.1373,4.3463,24478.8696,1290.9385347932227,4406.061465206777,19150.064946228216
652,2003-09-15,2028,gbp,2013-11-12,8817,6.3194,4.9921,5.084,12815.743199999999,1766.1905811181668,261.80941888183315,1331.0390855952396
653,2004-10-13,8388,usd,2019-12-19,8949,3.4949,3.8281,4.0495,29315.2212,2337.713225882291,6050.286774117709,24500.636291789662
654,2007-02-28,8268,eur,2020-12-23,1786,3.9175,4.5019,4.3463,32389.89,396.7213843044048,7871.278615695595,34210.93824739777
655,2002-10-29,5629,gbp,2021-11-23,7573,6.3097,5.6043,5.084,35517.3013,1351.2838356262155,4277.7161643737845,21747.90897967632
656,2006-12-13,9456,chf,2017-07-07,4134,2.3835,3.8525,4.5849,22538.376,1073.0694354315378,8382.930564568462,38434.89834548994
657,2002-07-08,5948,eur,2022-03-31,6493,4.0778,4.6525,4.3463,24254.754399999998,1395.5937667920473,4552.406233207953,19786.12321139173
658,2008-01-23,4677,chf,2020-11-03,1822,2.271,4.2675,4.5849,10621.466999999999,426.9478617457528,4250.052138254247,19486.0640486819
659,2011-06-20,2181,chf,2021-06-30,4842,3.3149,4.1212,4.5849,7229.7969,1174.9005144132777,1006.0994855867223,4612.865531466563
660,2010-05-06,1436,eur,2021-09-21,5955,4.0773,4.6154,4.3463,5855.0028,1290.2456991810027,145.7543008189973,633.491917649608
661,2004-12-24,6586,eur,2017-01-31,1729,4.0808,4.3308,4.3463,26876.1488,399.2333979865152,6186.766602013485,26889.543682331212
662,2009-02-17,8314,gbp,2020-01-31,1009,5.4404,5.116,5.084,45231.4856,197.22439405785772,8116.775605942143,41265.68718060985
663,2004-01-26,7267,chf,2014-07-04,9885,3.0047,3.4076,4.5849,21835.1549,2900.86864655476,4366.13135344524,20018.27564241108
664,2003-10-31,1066,gbp,2019-06-07,3934,6.8155,4.827,5.084,7265.323,814.9989641599337,251.00103584006627,1276.0892662108968
665,2002-09-30,4820,gbp,2020-10-30,1358,6.4831,5.1269,5.084,31248.542,264.87741130117615,4555.122588698824,23158.24324094482
666,2008-05-08,3595,chf,2014-03-03,4526,2.1134,3.4607,4.5849,7597.673,1307.8278960903863,2287.1721039096137,10486.45537921519
667,2004-10-29,7607,chf,2013-12-27,2545,2.8355,3.391,4.5849,21569.6485,750.5160719551754,6856.483928044825,31436.29316169272
668,2009-09-17,5381,usd,2017-09-07,8858,2.7969,3.5511,4.0495,15050.1189,2494.4383430486328,2886.5616569513672,11689.131429824562
669,2011-08-11,8989,chf,2019-08-01,8707,3.9562,3.9058,4.5849,35562.2818,2229.24880946285,6759.75119053715,30992.78323349378
670,2008-05-30,9749,usd,2013-05-10,1039,2.1824,3.1861,4.0495,21276.2176,326.1040143121685,9422.895985687832,38158.017294042875
671,2008-04-29,2116,chf,2016-03-29,6487,2.1337,3.9025,4.5849,4514.9092,1662.2677770659834,453.7322229340166,2080.316868930173
672,2009-06-15,5456,gbp,2023-06-28,1004,5.3177,5.1764,5.084,29013.3712,193.9571903253226,5262.042809674677,26752.225644386057
673,2007-07-20,3370,eur,2020-01-14,1883,3.7552,4.2323,4.3463,12655.024,444.9117501122321,2925.088249887768,12713.311060487207
674,2006-02-13,7336,gbp,2022-04-19,2871,5.5462,5.5924,5.084,40686.9232,513.375295043273,6822.624704956727,34686.224
675,2011-10-24,4356,gbp,2023-02-24,5413,5.0548,5.3663,5.084,22018.7088,1008.7024579319084,3347.2975420680914,17017.660703874175
676,2010-06-11,7303,eur,2015-04-22,7579,4.0909,4.0015,4.3463,29875.842700000005,1894.0397350993378,5408.960264900662,23508.96399933775
677,2003-06-13,8712,eur,2021-12-10,8494,4.4418,4.6129,4.3463,38696.961599999995,1841.3579310195323,6870.642068980467,29861.871624409807
678,2008-12-08,7033,gbp,2016-03-15,9100,4.49,5.4738,5.084,31578.170000000002,1662.4648324746977,5370.535167525302,27303.800791698635
679,2003-11-25,1454,usd,2018-01-29,3170,3.9456,3.3375,4.0495,5736.9024,949.812734082397,504.187265917603,2041.7063333333333
680,2010-06-17,9038,usd,2017-02-07,6997,3.3095,4.028,4.0495,29911.261,1737.0903674280041,7300.909632571996,29565.033557100298
681,2012-04-25,5080,gbp,2016-12-19,1336,5.0952,5.2662,5.084,25883.616,253.6933652348942,4826.306634765106,24536.942931145793
682,2012-03-29,6572,usd,2013-07-04,2566,3.1234,3.3246,4.0495,20526.984800000002,771.8221740961318,5800.177825903868,23487.820105997715
683,2003-02-28,1787,gbp,2014-03-28,4806,6.1769,5.0466,5.084,11038.1203,952.3243371775056,834.6756628224944,4243.491069789561
684,2009-06-08,9757,usd,2016-10-20,7461,3.2706,3.9359,4.0495,31911.2442,1895.6274295586777,7861.372570441323,31834.628224002136
685,2003-10-21,5380,gbp,2014-01-29,1253,6.5915,5.1122,5.084,35462.27,245.09995696568993,5134.90004303431,26105.83181878643
686,2007-01-03,2605,chf,2018-03-29,3764,2.3716,3.5728,4.5849,6178.018,1053.5154500671742,1551.4845499328258,7113.401512987013
687,2004-07-29,9707,gbp,2018-04-05,4312,6.6648,4.816,5.084,64695.213599999995,895.3488372093024,8811.651162790698,44798.43451162791
688,2003-06-18,9543,eur,2013-10-28,9030,4.379,4.1805,4.3463,41788.797,2160.0287047003944,7382.971295299605,32088.608140760676
689,2005-11-18,6381,gbp,2019-03-22,3266,5.8278,4.97,5.084,37187.1918,657.1428571428572,5723.857142857143,29100.089714285714
690,2004-06-11,3528,eur,2017-11-16,7028,4.5898,4.2346,4.3463,16192.814400000001,1659.6608888678977,1868.3391111321023,8120.362278713456
691,2005-10-07,6583,gbp,2020-12-16,2249,5.7311,4.9108,5.084,37727.8313,457.9701881567158,6125.029811843284,31139.65156341125
692,2010-06-15,1500,gbp,2017-07-13,6172,4.9197,4.8005,5.084,7379.549999999999,1285.6994063118425,214.3005936881575,1089.5042183105927
693,2012-09-28,4808,chf,2018-01-11,9411,3.4008,3.5683,4.5849,16351.0464,2637.39035395006,2170.60964604994,9952.02816617437
694,2010-02-24,4148,gbp,2016-06-01,1800,4.5643,5.6903,5.084,18932.7164,316.3277858812365,3831.6722141187633,19480.221536579793
695,2010-08-06,8516,gbp,2018-03-12,7492,4.7928,4.72,5.084,40815.4848,1587.2881355932204,6928.71186440678,35225.57111864407
696,2006-08-16,9658,eur,2013-09-26,1027,3.881,4.2262,4.3463,37482.698,243.00790308078177,9414.992096919219,40920.38015084001
697,2008-04-24,8698,chf,2017-04-18,9640,2.1192,3.9688,4.5849,18432.801600000003,2428.9457770610766,6269.054222938923,28742.98670675267
698,2004-09-10,1894,eur,2022-06-01,2519,4.4029,4.5891,4.3463,8339.0926,548.9093722080582,1345.0906277919416,5846.167395572116
699,2006-04-11,5304,eur,2020-09-21,7954,3.9524,4.48,4.3463,20963.529599999998,1775.4464285714284,3528.5535714285716,15336.152387500002
700,2006-12-27,5680,gbp,2016-07-18,5435,5.7156,5.2882,5.084,32464.608,1027.7599183086872,4652.240081691312,23651.98857531863
701,2008-01-08,9079,gbp,2017-08-08,6479,4.8456,4.6986,5.084,43993.2024,1378.921380836845,7700.078619163155,39147.199699825476
702,2007-11-02,8417,gbp,2016-12-22,8697,5.2455,5.2072,5.084,44151.3735,1670.187432785374,6746.812567214626,34300.795091719156
703,2008-06-11,2665,chf,2021-06-08,4978,2.0912,4.0901,4.5849,5573.048000000001,1217.085156842131,1447.914843157869,6638.544764394514
704,2007-07-03,4571,gbp,2016-06-30,1559,5.5717,5.3655,5.084,25468.2407,290.56005964029447,4280.439940359705,21761.75665678874
705,2006-01-19,7340,usd,2018-11-26,6873,3.1772,3.7701,4.0495,23320.648,1823.0285668815152,5516.971433118485,22340.975818413306
706,2009-01-21,7847,eur,2018-05-22,3779,4.3305,4.2812,4.3463,33981.4335,882.696440250397,6964.303559749603,30268.9525617397
707,2007-02-27,7761,chf,2023-07-11,3659,2.4176,4.5779,4.5849,18762.9936,799.274776644313,6961.725223355687,31918.81397656349
708,2012-06-26,9220,eur,2014-12-30,7237,4.258,4.3138,4.3463,39258.76,1677.6392044137422,7542.360795586258,32781.362725856554
709,2005-05-04,8770,chf,2015-08-21,3430,2.7452,3.8998,4.5849,24075.404000000002,879.5322837068568,7890.467716293143,36177.00543243243
710,2010-02-02,2038,usd,2014-02-11,4965,2.8603,3.0581,4.0495,5829.2914,1623.5571106242437,414.4428893757563,1678.2864805271251
711,2011-10-03,3256,gbp,2015-12-04,5913,5.1629,5.9918,5.084,16810.4024,986.8486932140593,2269.1513067859405,11536.36524369972
712,2009-10-21,2330,eur,2015-09-29,2968,4.1518,4.2434,4.3463,9673.694,699.4391290003299,1630.56087099967,7086.906713625866
713,2004-01-05,9480,eur,2018-07-19,5633,4.6904,4.3155,4.3463,44464.992000000006,1305.294867338663,8174.705132661337,35529.72091808597
714,2012-08-17,3609,chf,2022-04-11,6787,3.3868,4.5574,4.5849,12222.9612,1489.2263132487822,2119.7736867512176,9718.950376385657
715,2003-12-02,9918,gbp,2022-03-24,6551,6.7062,5.7061,5.084,66512.0916,1148.069609715918,8769.930390284082,44586.32610420427
716,2004-07-07,2736,chf,2021-06-21,4832,2.9775,4.1486,4.5849,8146.4400000000005,1164.7302704526828,1571.2697295473172,7204.114583001495
717,2003-06-09,7817,chf,2017-07-20,8686,2.8426,3.8276,4.5849,22220.6042,2269.3071376319367,5547.692862368063,25435.617004671334
718,2011-12-08,6596,usd,2015-02-25,3003,3.3359,3.6649,4.0495,22003.596400000002,819.394799312396,5776.605200687604,23392.362760184453
719,2011-06-10,4974,eur,2017-02-10,8521,3.9413,4.303,4.3463,19604.0262,1980.246339762956,2993.7536602370437,13011.751533488265
720,2009-09-07,5846,usd,2020-11-03,9056,2.8757,3.9069,4.0495,16811.3422,2317.950293071233,3528.049706928767,14286.837288208042
721,2004-03-16,4941,chf,2015-11-26,6448,3.0149,3.9404,4.5849,14896.6209,1636.3820931885089,3304.617906811491,15151.342640940007
722,2007-10-25,4962,chf,2022-07-21,3789,2.1824,4.8008,4.5849,10829.0688,789.2434594234295,4172.756540576571,19131.67146288952
723,2005-06-07,7415,eur,2018-03-14,6649,4.063,4.2114,4.3463,30127.144999999997,1578.8098969463836,5836.190103053616,25365.833044901934
724,2003-09-12,4127,eur,2023-10-27,7324,4.4357,4.4642,4.3463,18306.1339,1640.6074996639936,2486.3925003360064,10806.607724210386
725,2009-08-17,6381,usd,2017-09-05,1294,2.9703,3.5642,4.0495,18953.4843,363.0548229616744,6017.945177038326,24369.6689944167
726,2011-10-26,7399,chf,2015-05-15,3650,3.5999,3.8955,4.5849,26635.660099999997,936.97856501091,6462.02143498909,29627.72207728148
727,2003-07-15,3368,chf,2020-01-28,9212,2.8634,4.0094,4.5849,9643.931199999999,2297.6006384995258,1070.3993615004742,4907.674032543525
728,2005-07-21,6383,usd,2022-03-09,6435,3.3964,4.4147,4.0495,21679.2212,1457.6301900468889,4925.369809953111,19945.285045405126
729,2004-10-13,7573,usd,2015-05-05,9355,3.4949,3.6205,4.0495,26466.8777,2583.8972517608067,4989.102748239193,20203.37157899461
730,2005-12-20,2774,usd,2021-01-07,1314,3.2101,3.6656,4.0495,8904.8174,358.4679179397643,2415.5320820602356,9781.697166302924
731,2002-12-13,5315,chf,2021-05-18,7959,2.6981,4.1301,4.5849,14340.401500000002,1927.0719837292077,3387.9280162707923,15533.311161799957
732,2009-05-21,1097,chf,2016-01-14,4896,2.9096,3.98,4.5849,3191.8312,1230.1507537688442,-133.1507537688442,-610.4828909547738
733,2010-03-25,6779,chf,2018-10-08,9512,2.7243,3.7869,4.5849,18468.0297,2511.8170535266313,4267.182946473369,19564.60709128575
734,2003-03-25,4785,chf,2015-03-10,8913,2.9562,3.8525,4.5849,14145.417,2313.5626216742376,2471.4373783257624,11331.293235885789
735,2009-11-24,4940,eur,2019-07-02,5242,4.121,4.2457,4.3463,20357.74,1234.660951079916,3705.3390489200838,16104.51510832136
736,2008-11-10,4846,eur,2022-06-27,3991,3.6427,4.6965,4.3463,17652.5242,849.7817523687852,3996.2182476312146,17368.76336967955
737,2003-08-01,8649,gbp,2015-03-19,8023,6.249,5.7459,5.084,54047.600999999995,1396.2999704136864,7252.700029586314,36872.726950416814
738,2012-05-02,2757,chf,2020-11-04,5018,3.4625,4.2595,4.5849,9546.1125,1178.0725437257895,1578.9274562742105,7239.224494271628
739,2005-01-28,3048,chf,2023-11-03,2722,2.6295,4.6293,4.5849,8014.716,587.9938651631996,2460.0061348368004,11278.882127613246
740,2008-12-12,7343,usd,2022-12-14,4665,2.9709,4.3973,4.0495,21815.3187,1060.87826620881,6282.12173379119,25439.451960987426
741,2006-09-19,2276,gbp,2017-12-06,7940,5.8736,4.7715,5.084,13368.3136,1664.046945405009,611.953054594991,3111.1693295609343
742,2009-07-21,3427,eur,2014-01-30,2174,4.2681,4.2365,4.3463,14626.778699999999,513.1594476572642,2913.840552342736,12664.425192647233
743,2005-07-27,3960,gbp,2020-02-12,6686,5.9624,5.0635,5.084,23611.104,1320.430532240545,2639.5694677594547,13419.571174089067
744,2008-05-27,5817,gbp,2017-04-20,5432,4.2636,5.0797,5.084,24801.361200000003,1069.3544894383526,4747.645510561648,24137.029775695417
745,2012-11-07,3515,usd,2019-01-23,4573,3.2031,3.7747,4.0495,11258.8965,1211.4870055898482,2303.512994410152,9328.07587086391
746,2002-08-14,5467,usd,2018-04-24,7768,4.1608,3.4401,4.0495,22747.0936,2258.073893200779,3208.926106799221,12994.546269483446
747,2002-04-16,4590,eur,2020-09-18,7268,3.5754,4.4574,4.3463,16411.086,1630.5469556243552,2959.453044375645,12862.670766769867
748,2009-05-15,8729,gbp,2022-03-08,8124,5.0097,5.9196,5.084,43729.671299999995,1372.390026353132,7356.609973646868,37401.005106020675
749,2005-10-06,5870,gbp,2013-04-25,8045,5.7666,4.9041,5.084,33849.942,1640.4641014661204,4229.53589853388,21502.960508146243
750,2002-11-26,9999,usd,2023-08-14,6641,3.987,4.0525,4.0495,39866.013,1638.7415175817396,8360.25848241826,33854.86672455274
751,2006-07-28,2057,gbp,2017-06-22,5550,5.7523,4.8126,5.084,11832.481099999999,1153.2227901757885,903.7772098242115,4594.803334746291
752,2003-11-21,8917,eur,2021-08-17,6058,4.6514,4.5691,4.3463,41476.5338,1325.8628613950232,7591.137138604977,32993.35934551881
753,2004-12-23,3841,gbp,2014-07-28,1286,5.8336,5.2391,5.084,22406.8576,245.46200683323474,3595.5379931667653,18279.715157259834
754,2012-03-02,4058,eur,2019-04-23,5474,4.1125,4.2886,4.3463,16688.524999999998,1276.407219139113,2781.5927808608867,12089.636703455673
755,2006-04-07,6628,gbp,2021-03-17,2368,5.6949,5.3758,5.084,37745.7972,440.49257784887834,6187.507422151121,31457.287734216297
756,2004-12-14,8543,eur,2014-03-27,9904,4.1903,4.1826,4.3463,35797.732899999995,2367.9051307798977,6175.094869220102,26838.81483009133
757,2011-11-15,3319,chf,2015-05-07,6406,3.5531,3.9285,4.5849,11792.7389,1630.6478299605446,1688.3521700394554,7740.925864413899
758,2010-11-24,1840,chf,2017-02-03,7150,2.9923,4.0192,4.5849,5505.832,1778.9609872611466,61.039012738853444,279.85776950636915
759,2005-03-14,8375,usd,2014-02-13,4216,2.969,3.0532,4.0495,24865.375,1380.846325167038,6994.153674832962,28322.825306236078
760,2002-04-26,3476,chf,2022-03-04,9183,2.4654,4.7787,4.5849,8569.730399999999,1921.6523322242451,1554.3476677757549,7126.528621985059
761,2005-02-21,7846,eur,2017-03-23,7855,3.9848,4.275,4.3463,31264.7408,1837.4269005847952,6008.5730994152045,26115.061261988307
762,2008-08-21,9633,usd,2023-07-31,2764,2.243,3.9995,4.0495,21606.819,691.0863857982248,8941.913614201776,36210.279180710095
763,2012-07-19,3342,eur,2015-01-28,2209,4.1596,4.2348,4.3463,13901.3832,521.630301312931,2820.369698687069,12258.172821403608
764,2007-03-09,1410,gbp,2019-10-18,3553,5.6947,4.9671,5.084,8029.527,715.306718205794,694.693281794206,3531.820644641743
765,2009-02-06,1452,usd,2022-01-13,4074,3.5564,3.9463,4.0495,5163.8928,1032.3594252844437,419.64057471555634,1699.3345073106454
766,2008-01-17,8583,eur,2021-01-19,5509,3.5977,4.5342,4.3463,30879.059100000002,1214.98831105818,7368.0116889418205,32023.589203647836
767,2004-07-29,7736,chf,2019-10-17,5247,2.8666,3.8902,4.5849,22176.0176,1348.773841961853,6387.226158038147,29284.793211989105
768,2011-10-21,2135,gbp,2020-09-03,4742,5.0482,4.9697,5.084,10777.907,954.1823450107653,1180.8176549892346,6003.276957965269
769,2012-05-07,3632,eur,2017-03-15,2591,4.1991,4.3208,4.3463,15251.131199999998,599.6574708387335,3032.3425291612666,13179.470334493613
770,2006-09-07,1964,gbp,2020-04-22,1667,5.8728,5.1501,5.084,11534.1792,323.68303528086835,1640.3169647191316,8339.371448632064
771,2003-12-24,7045,chf,2016-08-12,5005,2.9843,3.9205,4.5849,21024.393500000002,1276.6228797347276,5768.377120265272,26447.432258704248
772,2006-04-25,2802,usd,2013-01-16,9325,3.1172,3.1097,4.0495,8734.3944,2998.681544843554,-196.6815448435541,-796.4619158439723
773,2008-06-16,1837,usd,2019-01-22,5400,2.1941,3.7727,4.0495,4030.5617,1431.335648209505,405.66435179049495,1642.7377925756093
774,2005-01-18,1697,usd,2018-10-12,1746,3.1338,3.713,4.0495,5318.0586,470.2396983571236,1226.7603016428764,4967.765841502828
775,2005-10-20,6101,eur,2016-07-07,6778,3.898,4.438,4.3463,23781.698,1527.264533573682,4573.735466426318,19878.82645772871
776,2012-12-06,8440,usd,2016-06-22,4945,3.1538,3.8945,4.0495,26618.072,1269.7393760431378,7170.260623956862,29035.970396713314
777,2002-10-03,4655,chf,2016-11-24,1246,2.8072,4.1236,4.5849,13067.516,302.163158405277,4352.836841594723,19957.32163502765
778,2003-07-10,8432,eur,2017-04-12,4127,4.4529,4.2505,4.3463,37546.85279999999,970.9445947535585,7461.055405246441,32427.98510782261
779,2005-07-14,8501,eur,2012-12-31,2367,4.1523,4.0882,4.3463,35298.702300000004,578.9834156841642,7922.016584315836,34431.46068041192
780,2005-01-04,5634,eur,2022-01-13,2578,4.0714,4.527,4.3463,22938.2676,569.4720565495913,5064.527943450408,22011.95780061851
781,2010-05-06,8208,gbp,2023-06-22,4315,4.7872,5.1519,5.084,39293.337600000006,837.5550767677944,7370.444923232206,37471.341989712535
